,full_path,file_name,class_name,feature_array,feature_array_size
38,./Sample-kelapa/data/cut_sample/matang/wav/mtg2c.wav,mtg2c.wav,mature,"[[ 2.02990699e+00 -3.11977504e-01 -3.52020971e-02 ...  1.91319750e-03
  -8.02741560e-03 -1.44912943e-02]
 [ 2.05625994e+00 -3.18344610e-01 -4.95055213e-02 ...  4.55324075e-03
  -2.81083820e-02 -1.18645339e-02]
 [ 2.05299116e+00 -3.26790418e-01 -3.52668130e-02 ... -4.44369928e-03
  -2.12039717e-02 -5.15587916e-03]
 ...
 [ 1.74633641e+00 -1.99922026e-01 -4.51041963e-01 ... -4.75369786e-02
  -5.01715646e-03 -1.45481218e-02]
 [ 1.70593395e+00 -1.91715586e-01 -4.29858628e-01 ... -3.82736954e-02
   2.16904671e-02 -2.15087294e-03]
 [ 1.70703009e+00 -1.58850642e-01 -4.13718257e-01 ... -4.91672116e-02
   1.13832792e-02 -1.66956624e-03]]","(98, 19)"
39,./Sample-kelapa/data/cut_sample/matang/wav/mtg3a.wav,mtg3a.wav,mature,"[[ 2.05205312e+00 -3.32290124e-01  4.14050004e-02 ... -5.25048929e-03
   1.30312385e-02  1.64652974e-03]
 [ 2.05521961e+00 -3.54725526e-01  2.84480746e-02 ... -9.50774868e-03
  -2.16464877e-03  3.47604783e-04]
 [ 2.07315680e+00 -3.32051062e-01  2.99210549e-02 ... -3.10195865e-02
  -5.94902317e-03 -7.77907137e-03]
 ...
 [ 1.64348370e+00  1.38190708e-01 -2.90125066e-01 ... -1.56747087e-02
   1.37512189e-02 -7.69808279e-03]
 [ 1.61845835e+00  1.64126224e-01 -2.88316481e-01 ... -4.31645044e-02
   5.45318406e-03 -5.54104548e-03]
 [ 1.58369927e+00  1.79905686e-01 -2.89050694e-01 ... -3.62780571e-02
  -6.29184026e-03 -1.94148195e-02]]","(98, 19)"
40,./Sample-kelapa/data/cut_sample/matang/wav/mtg3b.wav,mtg3b.wav,mature,"[[ 2.05534575e+00 -3.35746623e-01  5.85490210e-02 ...  7.01145344e-03
   2.51654235e-02  4.86049093e-03]
 [ 2.03878115e+00 -3.16799790e-01  4.10877655e-02 ... -1.10448036e-02
  -1.06220067e-02 -6.48480486e-03]
 [ 1.99524136e+00 -3.32508338e-01  6.87113702e-02 ... -7.79281462e-03
  -5.72555714e-03  3.11774619e-03]
 ...
 [ 1.88763570e+00  5.03515888e-01  6.07649375e-02 ... -4.34479706e-02
   1.63523193e-02  1.27434247e-02]
 [ 1.71598686e+00  4.89419498e-01  2.87048992e-01 ... -2.47130194e-02
  -3.60804710e-02 -7.67490790e-04]
 [ 1.70079816e+00  5.04831076e-01  2.90629155e-01 ... -2.01106461e-02
  -4.69574266e-02 -8.69659023e-03]]","(98, 19)"
41,./Sample-kelapa/data/cut_sample/matang/wav/mtg3c.wav,mtg3c.wav,mature,"[[ 2.05729576e+00 -3.43088770e-01  1.54030366e-02 ... -2.11478953e-02
   1.12899126e-02  1.16351968e-02]
 [ 2.03599681e+00 -3.44155653e-01  3.71349812e-03 ...  8.32178021e-03
   1.81886445e-03 -1.18563750e-02]
 [ 2.05114679e+00 -3.26023102e-01  2.13023978e-02 ... -8.28791535e-03
  -3.09486463e-03  4.52813669e-04]
 ...
 [ 2.02091387e+00  3.42188255e-02 -6.19871802e-01 ... -1.09760945e-03
  -6.21772977e-02 -1.79092655e-02]
 [ 1.30478807e+00 -1.57584127e-01 -5.05069035e-02 ...  2.51020646e-04
   3.16218148e-03  8.25351477e-03]
 [ 1.28401895e+00 -1.44313096e-01 -6.76869696e-02 ...  5.34619991e-03
  -3.59208678e-03 -8.35481049e-03]]","(98, 19)"
42,./Sample-kelapa/data/cut_sample/matang/wav/mtg4a.wav,mtg4a.wav,mature,"[[ 2.23714191e+00 -4.87198856e-01 -4.63067576e-02 ... -3.35249407e-02
   1.86599004e-02  2.30287331e-02]
 [ 2.24382387e+00 -4.72823877e-01 -7.22907511e-02 ... -3.48342328e-02
   2.96786069e-04  2.17179428e-02]
 [ 2.27438694e+00 -5.00779037e-01 -6.81512040e-02 ... -3.69400757e-02
   4.22716838e-03  2.14036601e-02]
 ...
 [ 1.25033977e+00 -1.76591928e-01  3.54451695e-02 ... -1.21995597e-04
  -6.20424485e-03 -1.24011442e-03]
 [ 1.23088212e+00 -1.80888597e-01  3.91622447e-02 ...  5.93239511e-03
  -2.18062142e-03 -3.41992010e-03]
 [ 1.20599692e+00 -1.88182416e-01  1.85873192e-02 ...  6.48609839e-03
   7.08358658e-04 -5.08323819e-03]]","(98, 19)"
43,./Sample-kelapa/data/cut_sample/matang/wav/mtg4b.wav,mtg4b.wav,mature,"[[ 2.23105428e+00 -4.87881679e-01 -7.69466419e-02 ... -4.26171990e-02
  -2.75086846e-03  1.81167921e-02]
 [ 2.27776001e+00 -5.06372271e-01 -7.44944171e-02 ... -3.77117305e-02
   2.15137617e-03  2.14303053e-02]
 [ 2.30206455e+00 -5.27630401e-01 -1.16138968e-01 ... -4.38617534e-02
  -7.21989400e-03  3.48107405e-02]
 ...
 [ 1.23819564e+00 -1.71261667e-01  3.30238016e-02 ...  5.00281678e-03
  -3.24732960e-03 -1.68962976e-03]
 [ 1.23757265e+00 -1.86695316e-01 -4.63755598e-03 ...  5.93933232e-03
   2.79060499e-03 -1.52227176e-03]
 [ 1.23767314e+00 -1.81971996e-01 -1.72729221e-02 ...  4.52341192e-03
  -1.10276886e-03 -4.13196141e-03]]","(98, 19)"
44,./Sample-kelapa/data/cut_sample/matang/wav/mtg4c.wav,mtg4c.wav,mature,"[[ 2.07115804e+00 -3.55962599e-01  2.66668642e-02 ... -5.72932582e-03
   4.61129234e-05 -5.62263823e-03]
 [ 2.08379227e+00 -3.51677795e-01  1.73872326e-02 ...  2.23372251e-04
   1.35163740e-02 -5.15367328e-03]
 [ 2.09346935e+00 -3.64425523e-01  5.59808257e-03 ...  1.71065270e-02
   6.16242937e-04 -6.56689247e-03]
 ...
 [ 3.23513346e+00 -2.72366879e-01 -3.86672084e-02 ... -2.21043848e-02
  -7.81143083e-03  4.67973318e-02]
 [ 3.19961795e+00 -1.83878629e-01 -1.08846784e-01 ... -3.98337223e-03
  -1.26407665e-02  6.31540362e-02]
 [ 2.24850522e+00 -8.22388741e-01 -4.93728150e-02 ... -1.24697307e-02
  -2.72251259e-02  5.08143240e-02]]","(98, 19)"
45,./Sample-kelapa/data/cut_sample/matang/wav/mtg5a.wav,mtg5a.wav,mature,"[[ 2.13474478 -0.36855442 -0.03099682 ... -0.03571009 -0.00526258
   0.02164533]
 [ 2.13342239 -0.33256803 -0.03069888 ... -0.01146515 -0.01388445
   0.01392477]
 [ 2.13777235 -0.33477516 -0.04264742 ... -0.0134615  -0.02786196
  -0.00736108]
 ...
 [ 2.76176237 -0.01303674 -0.17643263 ... -0.03239276  0.02399826
  -0.04942145]
 [ 2.49194358  0.31109242 -0.14416903 ... -0.01669208  0.0204595
  -0.01225982]
 [ 2.03513274  0.03016567 -0.36621022 ... -0.06909391  0.01622537
  -0.00829489]]","(98, 19)"
46,./Sample-kelapa/data/cut_sample/matang/wav/mtg5b.wav,mtg5b.wav,mature,"[[ 2.39198733e+00 -4.52049854e-01 -3.45387321e-02 ... -1.61905990e-02
  -4.07256658e-03  1.43449290e-02]
 [ 2.34640872e+00 -4.81787632e-01 -1.07379221e-01 ... -1.54347460e-02
  -4.75835930e-03  1.88902041e-02]
 [ 2.37925733e+00 -4.59560848e-01 -1.22067556e-01 ... -6.74994231e-03
   3.04760279e-03  1.46322492e-02]
 ...
 [ 2.75485411e+00  6.53404602e-02 -6.73958843e-03 ... -2.27219843e-03
   4.56154221e-02  8.82004325e-03]
 [ 2.60532600e+00  7.34176395e-02  1.10872248e-01 ... -5.90794116e-03
   5.13357176e-02  1.95075717e-02]
 [ 1.78665636e+00 -5.36677783e-01  1.06018266e-01 ... -3.14222817e-02
  -3.56656719e-03 -6.31751740e-03]]","(98, 19)"
47,./Sample-kelapa/data/cut_sample/matang/wav/mtg5c.wav,mtg5c.wav,mature,"[[ 2.09643663 -0.35003119  0.01191192 ...  0.0163973   0.00945979
  -0.00548774]
 [ 2.07339587 -0.39111708  0.00661144 ...  0.00443438  0.00399072
  -0.00885963]
 [ 2.06738901 -0.38313802  0.01559698 ... -0.00349954  0.01028158
  -0.00936636]
 ...
 [ 3.1958584  -0.20244697 -0.23231506 ... -0.0108838  -0.01292673
   0.03443435]
 [ 2.84249505 -0.37436687 -0.33099835 ...  0.05749368  0.04239998
   0.04884933]
 [ 2.19898219 -0.74880814 -0.12229846 ... -0.01717841 -0.00414729
   0.05697004]]","(98, 19)"
54,./Sample-kelapa/data/cut_sample/matang/wav/mtg8a.wav,mtg8a.wav,mature,"[[ 2.01198136e+00 -3.52245013e-01 -8.94600256e-04 ...  2.82580624e-03
  -7.90424418e-03 -2.65188647e-02]
 [ 2.01109935e+00 -3.31595975e-01  2.03972342e-02 ... -8.08536411e-03
  -3.12451551e-03  7.30053993e-03]
 [ 2.01679653e+00 -3.17768423e-01  4.34596202e-02 ...  3.68517884e-03
  -2.79510074e-03 -6.33116362e-04]
 ...
 [ 2.34873870e+00 -3.56960375e-01  8.31540977e-02 ...  1.99504600e-01
  -3.85827014e-02 -9.83794146e-03]
 [ 1.23136737e+00 -2.08124031e-01  3.34283689e-02 ...  5.89773110e-03
   7.03609651e-04 -3.10031785e-03]
 [ 1.24815252e+00 -1.84748527e-01  3.09657006e-02 ...  2.09638935e-02
  -1.99578458e-03  3.13326473e-03]]","(98, 19)"
55,./Sample-kelapa/data/cut_sample/matang/wav/mtg8b.wav,mtg8b.wav,mature,"[[ 2.04409039e+00 -3.45823906e-01  1.85956003e-02 ... -7.03768788e-03
   3.25045141e-03  1.90074613e-03]
 [ 2.03412619e+00 -3.56562298e-01  4.86925112e-02 ... -3.15773800e-03
   7.66396363e-03  2.25287463e-03]
 [ 2.06946187e+00 -3.24237539e-01  2.28290398e-02 ... -2.40154423e-03
   2.13919021e-02 -5.23374378e-03]
 ...
 [ 1.76940129e+00 -7.51565691e-01  2.26335727e-01 ... -4.08187312e-02
  -1.95611080e-02 -6.00010629e-03]
 [ 1.77216134e+00 -7.74428820e-01  2.30032125e-01 ... -2.39330022e-02
  -1.19856298e-02  8.17418533e-03]
 [ 1.33907794e+00 -3.32372316e-01  9.50848152e-02 ...  4.10181124e-03
  -2.28812175e-02 -1.03572483e-02]]","(98, 19)"
56,./Sample-kelapa/data/cut_sample/matang/wav/mtg8c.wav,mtg8c.wav,mature,"[[ 2.02201894e+00 -3.16749853e-01  4.91915032e-02 ...  1.70268915e-03
  -4.82084345e-03  1.37708495e-02]
 [ 2.02232366e+00 -3.25402467e-01  1.94651598e-02 ...  6.55722999e-03
  -1.55388813e-02  6.04276528e-03]
 [ 2.01942014e+00 -3.17084513e-01  3.75660587e-02 ... -6.08334489e-03
  -2.26649774e-02 -2.15049254e-02]
 ...
 [ 2.29631858e+00 -6.36998938e-01 -2.89994136e-02 ... -6.40232587e-02
  -1.83450839e-02 -2.47855579e-02]
 [ 1.74060008e+00  8.74678779e-03 -2.61067324e-01 ...  7.74275279e-03
   3.09070669e-04 -1.21696344e-02]
 [ 1.73403452e+00  7.67421914e-03 -2.62590652e-01 ... -8.57451943e-03
  -1.86110862e-02 -2.61846529e-02]]","(98, 19)"
57,./Sample-kelapa/data/cut_sample/matang/wav/mtg9a.wav,mtg9a.wav,mature,"[[ 2.02201894e+00 -3.16749853e-01  4.91915032e-02 ...  1.70268915e-03
  -4.82084345e-03  1.37708495e-02]
 [ 2.02232366e+00 -3.25402467e-01  1.94651598e-02 ...  6.55722999e-03
  -1.55388813e-02  6.04276528e-03]
 [ 2.01942014e+00 -3.17084513e-01  3.75660587e-02 ... -6.08334489e-03
  -2.26649774e-02 -2.15049254e-02]
 ...
 [ 2.29631858e+00 -6.36998938e-01 -2.89994136e-02 ... -6.40232587e-02
  -1.83450839e-02 -2.47855579e-02]
 [ 1.74060008e+00  8.74678779e-03 -2.61067324e-01 ...  7.74275279e-03
   3.09070669e-04 -1.21696344e-02]
 [ 1.73403452e+00  7.67421914e-03 -2.62590652e-01 ... -8.57451943e-03
  -1.86110862e-02 -2.61846529e-02]]","(98, 19)"
58,./Sample-kelapa/data/cut_sample/matang/wav/mtg9b.wav,mtg9b.wav,mature,"[[ 2.04409039e+00 -3.45823906e-01  1.85956003e-02 ... -7.03768788e-03
   3.25045141e-03  1.90074613e-03]
 [ 2.03412619e+00 -3.56562298e-01  4.86925112e-02 ... -3.15773800e-03
   7.66396363e-03  2.25287463e-03]
 [ 2.06946187e+00 -3.24237539e-01  2.28290398e-02 ... -2.40154423e-03
   2.13919021e-02 -5.23374378e-03]
 ...
 [ 1.76940129e+00 -7.51565691e-01  2.26335727e-01 ... -4.08187312e-02
  -1.95611080e-02 -6.00010629e-03]
 [ 1.77216134e+00 -7.74428820e-01  2.30032125e-01 ... -2.39330022e-02
  -1.19856298e-02  8.17418533e-03]
 [ 1.33907794e+00 -3.32372316e-01  9.50848152e-02 ...  4.10181124e-03
  -2.28812175e-02 -1.03572483e-02]]","(98, 19)"
59,./Sample-kelapa/data/cut_sample/matang/wav/mtg9c.wav,mtg9c.wav,mature,"[[ 2.01198136e+00 -3.52245013e-01 -8.94600256e-04 ...  2.82580624e-03
  -7.90424418e-03 -2.65188647e-02]
 [ 2.01109935e+00 -3.31595975e-01  2.03972342e-02 ... -8.08536411e-03
  -3.12451551e-03  7.30053993e-03]
 [ 2.01679653e+00 -3.17768423e-01  4.34596202e-02 ...  3.68517884e-03
  -2.79510074e-03 -6.33116362e-04]
 ...
 [ 2.34873870e+00 -3.56960375e-01  8.31540977e-02 ...  1.99504600e-01
  -3.85827014e-02 -9.83794146e-03]
 [ 1.23136737e+00 -2.08124031e-01  3.34283689e-02 ...  5.89773110e-03
   7.03609651e-04 -3.10031785e-03]
 [ 1.24815252e+00 -1.84748527e-01  3.09657006e-02 ...  2.09638935e-02
  -1.99578458e-03  3.13326473e-03]]","(98, 19)"
60,./Sample-kelapa/data/cut_sample/muda/wav/muda10a.wav,muda10a.wav,immature,"[[ 2.53319145e+00  1.95758507e-02 -4.32390677e-02 ... -1.58273559e-02
  -2.66018430e-02 -3.49896622e-02]
 [ 2.53628936e+00  3.74284075e-02 -4.46938459e-02 ... -1.56764990e-02
  -1.23823807e-02 -1.88907641e-02]
 [ 2.59510048e+00  7.64319991e-02 -3.65547736e-02 ... -7.44641341e-03
  -1.48029057e-02 -2.16410972e-02]
 ...
 [ 2.46678972e+00  5.86253757e-01 -3.91535322e-01 ... -2.66878860e-02
  -4.24268303e-02 -5.92935137e-03]
 [ 2.35247148e+00  4.76611948e-01 -4.05094181e-01 ... -5.85688487e-02
  -2.44577993e-02 -5.02032738e-05]
 [ 2.29958591e+00  5.07484653e-01 -3.60414213e-01 ... -1.86223181e-02
  -3.56525303e-02 -2.92122271e-02]]","(98, 19)"
61,./Sample-kelapa/data/cut_sample/muda/wav/muda10b.wav,muda10b.wav,immature,"[[ 2.54863999e+00 -8.95844269e-02 -1.67245937e-01 ... -7.30672384e-02
   4.08556023e-03  3.12408777e-02]
 [ 2.49031988e+00 -9.84986460e-02 -9.71016453e-02 ... -4.13278597e-02
  -2.60588283e-03  1.96867553e-02]
 [ 2.51459452e+00 -1.20288789e-01 -1.41976289e-01 ... -4.22633545e-02
  -1.85238170e-02  2.81375665e-02]
 ...
 [ 2.11268844e+00  4.45471003e-02  3.21712994e-01 ...  2.46425799e-03
  -4.84316216e-02  1.89429743e-02]
 [ 1.87576186e+00 -2.25754172e-01  1.25794090e-01 ...  1.17760599e-02
  -2.55343456e-02  5.13854602e-03]
 [ 1.89471365e+00 -2.20762640e-01  1.49138416e-01 ...  2.44247985e-02
  -1.61009495e-02 -5.77131528e-03]]","(98, 19)"
62,./Sample-kelapa/data/cut_sample/muda/wav/muda10c.wav,muda10c.wav,immature,"[[ 2.59423253e+00 -1.05326354e-01 -1.81905819e-01 ... -3.43787849e-02
   1.13835742e-02  2.22889542e-02]
 [ 2.61610691e+00 -6.81675439e-02 -1.90212642e-01 ... -5.99778922e-02
  -1.87353981e-02  2.16173581e-02]
 [ 2.60914432e+00 -1.07686457e-02 -1.72704268e-01 ... -6.78355345e-02
  -1.32174431e-02  1.52172023e-02]
 ...
 [ 1.65956858e+00  4.49345827e-01  4.76737887e-02 ...  1.74133259e-02
   1.12575696e-02  1.51792208e-03]
 [ 1.65268819e+00  4.69650746e-01  3.94825009e-02 ...  1.42932541e-02
   5.01559080e-03 -1.32094161e-02]
 [ 1.40631953e+00  2.19321700e-01 -1.14555183e-01 ... -1.55756209e-02
  -1.43014119e-03 -1.09207864e-02]]","(98, 19)"
63,./Sample-kelapa/data/cut_sample/muda/wav/muda11a.wav,muda11a.wav,immature,"[[ 2.58122515 -0.03476716 -0.19038447 ... -0.04706669 -0.01480905
   0.02533214]
 [ 2.58689147 -0.03875671 -0.20284542 ... -0.05955097 -0.03228565
   0.02728193]
 [ 2.60337939 -0.07172142 -0.26749947 ... -0.03878759 -0.030781
   0.02422728]
 ...
 [ 2.26016817  0.23909571 -0.35260497 ... -0.09159681  0.03726234
   0.04635087]
 [ 1.85436595 -0.04785383 -0.33933441 ... -0.05980199  0.02110018
   0.02112656]
 [ 1.7771513   0.02690195 -0.39792947 ... -0.05968658  0.01379331
   0.01075825]]","(98, 19)"
64,./Sample-kelapa/data/cut_sample/muda/wav/muda11b.wav,muda11b.wav,immature,"[[ 2.48730992 -0.15288187 -0.24514588 ... -0.07075203  0.00258708
   0.02072337]
 [ 2.45932356 -0.16144393 -0.21700739 ... -0.07542375 -0.00305406
   0.02805412]
 [ 2.4726747  -0.12445356 -0.19521192 ... -0.08182307 -0.02742813
   0.01790904]
 ...
 [ 2.22349131  0.24166596 -0.03587391 ... -0.01125719  0.02847854
  -0.00664453]
 [ 2.23492778  0.25171583 -0.02387628 ... -0.00921305  0.03302107
  -0.03142268]
 [ 2.05996231  0.1347534  -0.00617781 ... -0.01280054  0.06973282
   0.01145866]]","(98, 19)"
65,./Sample-kelapa/data/cut_sample/muda/wav/muda11c.wav,muda11c.wav,immature,"[[ 2.56556619e+00 -1.94805919e-02 -2.02025332e-01 ... -2.47852054e-02
  -8.45290308e-03  1.82780977e-03]
 [ 2.55780184e+00 -2.93823682e-02 -1.75264032e-01 ... -3.76502175e-02
  -1.25052572e-03  2.29734817e-02]
 [ 2.58002453e+00 -6.00480078e-03 -1.40372768e-01 ... -5.56921845e-02
  -1.69614141e-02  1.11349725e-02]
 ...
 [ 1.94971417e+00 -3.24135615e-01 -1.49596275e-01 ...  1.81680217e-03
   1.89614356e-02  2.16664002e-03]
 [ 1.92019042e+00 -3.37492668e-01 -1.73161086e-01 ...  8.06740708e-03
   1.07389483e-02  1.91152875e-03]
 [ 1.55189658e+00 -6.90222914e-02 -1.29821594e-01 ... -1.94274049e-02
   1.90132623e-03  3.56621903e-03]]","(98, 19)"
66,./Sample-kelapa/data/cut_sample/muda/wav/muda12a.wav,muda12a.wav,immature,"[[ 2.36601739e+00 -1.89379503e-01 -1.56239094e-01 ... -5.09105172e-03
  -2.73453302e-02  6.06056056e-03]
 [ 2.35906458e+00 -1.23347490e-01 -1.06766043e-01 ...  2.63533294e-03
  -1.47437300e-02  1.31494955e-02]
 [ 2.35516090e+00 -1.28226724e-01 -6.21519849e-02 ... -4.75236790e-03
  -1.36399777e-02  7.03245219e-03]
 ...
 [ 1.41807239e+00 -8.03532474e-02 -5.98826249e-02 ... -1.22446384e-02
  -2.62538654e-02  6.84656963e-04]
 [ 1.39965401e+00 -9.77604118e-02 -1.03738416e-01 ... -5.14220891e-03
  -9.21259974e-03 -3.81694836e-03]
 [ 1.42483103e+00 -4.47328266e-02 -9.36036512e-02 ... -2.40857799e-02
  -3.22186761e-02 -5.87169228e-03]]","(98, 19)"
67,./Sample-kelapa/data/cut_sample/muda/wav/muda12b.wav,muda12b.wav,immature,"[[ 2.49029241e+00 -9.97335842e-03 -6.13311921e-02 ... -1.43872723e-02
  -3.66500980e-02  1.14067674e-02]
 [ 2.49852770e+00 -8.81296791e-03 -6.86154826e-02 ... -5.10787556e-02
  -5.25172306e-02  3.64407718e-04]
 [ 2.46161053e+00 -4.62976945e-02 -6.45358844e-02 ... -5.33128813e-02
  -3.92055282e-02  6.04430937e-06]
 ...
 [ 2.75399192e+00 -2.62596737e-01  2.61950999e-01 ... -6.87829651e-02
   2.98926496e-02 -6.65324104e-03]
 [ 2.66709193e+00 -3.22711076e-01  3.46203581e-01 ... -6.45471893e-02
   3.32398996e-02  1.50134334e-02]
 [ 2.33084939e+00 -7.45256401e-01  2.43033418e-01 ... -3.02260901e-02
   2.27745755e-02  1.28787847e-02]]","(98, 19)"
68,./Sample-kelapa/data/cut_sample/muda/wav/muda12c.wav,muda12c.wav,immature,"[[ 2.33375364 -0.10201982 -0.01208087 ... -0.0206501  -0.0056672
   0.00965685]
 [ 2.31388062 -0.08548579  0.0186139  ... -0.00556747  0.0250646
   0.00888436]
 [ 2.2727377  -0.13228569  0.01324869 ... -0.01023804  0.01904307
   0.02448012]
 ...
 [ 1.80421795  0.23917339 -0.1658039  ... -0.00826292 -0.03039026
   0.00253754]
 [ 1.62083803  0.16677819 -0.05909466 ... -0.02556378 -0.00526163
   0.00321563]
 [ 1.50279819  0.08804829 -0.01614872 ... -0.00347848 -0.00439874
   0.00779529]]","(98, 19)"
69,./Sample-kelapa/data/cut_sample/muda/wav/muda13a.wav,muda13a.wav,immature,"[[ 2.80311030e+00 -2.00790773e-01 -2.45835445e-01 ...  6.06935755e-03
  -2.30904878e-02 -2.04107027e-02]
 [ 2.79958410e+00 -1.80430167e-01 -2.24952438e-01 ...  1.92006171e-02
  -9.07948629e-03  4.95922081e-03]
 [ 2.81159821e+00 -1.87010630e-01 -2.56125595e-01 ...  2.73761873e-02
  -2.46576311e-02  2.57490215e-03]
 ...
 [ 2.26384933e+00 -4.18120580e-01 -1.54132328e-01 ... -1.11764199e-02
  -2.14290702e-02 -1.77230182e-02]
 [ 2.20086099e+00 -3.86585171e-01 -2.02058166e-01 ... -1.51865159e-02
  -1.33380482e-02 -2.71753276e-02]
 [ 2.10742445e+00 -3.20942634e-01 -2.91075677e-01 ... -3.36875835e-03
  -1.20758735e-02 -7.80407590e-03]]","(98, 19)"
70,./Sample-kelapa/data/cut_sample/muda/wav/muda13b.wav,muda13b.wav,immature,"[[ 2.42083315e+00 -1.29403520e-01 -9.87222760e-02 ... -5.18184584e-02
   1.72500921e-02  3.41137178e-02]
 [ 2.42199012e+00 -1.37108167e-01 -5.98929881e-02 ... -3.65205240e-02
   2.96828137e-02  3.04894825e-02]
 [ 2.39317499e+00 -9.71520218e-02 -4.85502653e-02 ... -6.23932083e-02
  -2.32142296e-03  2.00396885e-03]
 ...
 [ 2.37143617e+00  6.04175860e-01 -2.07217932e-01 ... -3.49672589e-02
  -1.95761936e-03  1.08603039e-02]
 [ 2.28790731e+00  5.44939545e-01 -2.21168847e-01 ... -1.34079952e-02
  -2.87543823e-02 -3.61576494e-02]
 [ 2.15206650e+00  4.94387427e-01 -1.57036744e-01 ...  1.62776175e-02
  -3.09244087e-02 -6.52940118e-02]]","(98, 19)"
71,./Sample-kelapa/data/cut_sample/muda/wav/muda13c.wav,muda13c.wav,immature,"[[ 2.66277871e+00 -7.05875429e-03 -2.46392254e-01 ... -3.61149869e-02
  -1.65205597e-02 -3.51699761e-02]
 [ 2.66831139e+00  2.95807519e-02 -2.02763987e-01 ... -3.15462444e-02
  -1.22049628e-02 -1.31727351e-02]
 [ 2.66848215e+00 -5.06320057e-02 -2.77472423e-01 ... -2.34814411e-02
  -1.07258859e-02 -5.02748748e-03]
 ...
 [ 2.25698803e+00  2.75015812e-01 -3.32436161e-01 ... -6.38795023e-03
  -2.42680393e-02  2.77940762e-03]
 [ 2.06129425e+00  1.59104510e-01 -3.05818545e-01 ... -2.60357866e-03
   2.99616816e-03 -1.20463615e-02]
 [ 2.07152469e+00  1.54759615e-01 -2.92471172e-01 ... -8.94082578e-03
  -7.73145097e-03  4.13917853e-03]]","(98, 19)"
72,./Sample-kelapa/data/cut_sample/muda/wav/muda14a.wav,muda14a.wav,immature,"[[ 2.38194516e+00 -1.47075241e-01 -6.97640020e-02 ... -2.59782721e-02
  -2.67216844e-02  1.00926688e-02]
 [ 2.39944876e+00 -1.63832563e-01 -5.80626978e-02 ... -1.31137809e-02
  -1.96396327e-02  1.70597810e-02]
 [ 2.38413847e+00 -1.60741592e-01 -3.64298251e-02 ... -3.84590922e-02
  -3.44760313e-02  8.30731758e-03]
 ...
 [ 1.83676079e+00 -3.18129500e-01  1.28048713e-01 ... -4.05625913e-02
  -5.15913276e-03  1.93502495e-02]
 [ 1.79262346e+00 -3.59232138e-01  1.22130987e-01 ... -4.88319358e-02
  -7.35954195e-03 -9.87614677e-04]
 [ 1.74929547e+00 -3.76656296e-01  1.08506550e-01 ... -4.12806940e-02
   1.44687027e-02 -8.70127701e-03]]","(98, 19)"
73,./Sample-kelapa/data/cut_sample/muda/wav/muda14b.wav,muda14b.wav,immature,"[[ 2.20688068e+00 -2.94578200e-01 -2.68309556e-02 ... -3.88058881e-03
  -1.09101549e-02 -5.22085324e-03]
 [ 2.17110830e+00 -3.18182670e-01 -4.67650752e-02 ... -1.43683963e-02
  -1.63584157e-02 -8.76943368e-03]
 [ 2.20954985e+00 -2.90563454e-01 -4.85385661e-02 ... -3.47101514e-02
  -7.63252828e-03 -5.00682973e-04]
 ...
 [ 1.18497329e+00 -1.30688225e-02  5.70485815e-02 ...  2.63335687e-03
  -1.76993567e-02 -7.01545058e-03]
 [ 1.16323133e+00 -1.33973576e-02  1.18933639e-01 ...  1.00988009e-02
  -2.49098535e-02 -2.31460919e-04]
 [ 1.13973459e+00 -2.47235091e-02  1.15101753e-01 ...  1.90169282e-02
  -1.52269260e-02 -1.47177472e-03]]","(98, 19)"
74,./Sample-kelapa/data/cut_sample/muda/wav/muda14c.wav,muda14c.wav,immature,"[[ 2.25524354e+00 -1.91722348e-01  9.28814311e-02 ...  2.00724675e-02
  -1.84155764e-03  7.33477334e-03]
 [ 2.25068338e+00 -1.73811537e-01  1.22394012e-01 ...  2.16079251e-02
   8.47057143e-03  1.77767483e-02]
 [ 2.28073422e+00 -1.55499003e-01  8.52250701e-02 ...  1.88771241e-03
  -1.35103996e-02  1.04366840e-02]
 ...
 [ 1.63960678e+00  4.45775504e-01  1.59891137e-01 ...  1.49487822e-02
  -4.10091313e-03  2.75874803e-03]
 [ 1.56415757e+00  4.19476132e-01  1.70491717e-01 ...  3.58448171e-03
  -1.56832627e-02 -4.25331918e-03]
 [ 1.36522421e+00  2.14508743e-01  5.45032680e-02 ...  1.37644362e-02
   1.76169263e-03  4.89896464e-03]]","(98, 19)"
75,./Sample-kelapa/data/cut_sample/muda/wav/muda15a.wav,muda15a.wav,immature,"[[ 2.96324292e+00 -4.26833376e-01  2.12969308e-02 ... -3.52108351e-02
  -3.06562961e-02  1.49350949e-02]
 [ 2.87272899e+00 -5.33385052e-01  2.47224064e-02 ... -3.52384084e-02
   7.17381895e-03  1.16756369e-02]
 [ 2.85727211e+00 -5.43323768e-01  1.90269806e-03 ... -2.24578321e-02
  -5.10652978e-03 -7.78609593e-03]
 ...
 [ 1.18092633e+00  2.66267481e-01  6.91501094e-02 ...  1.26488068e-02
   1.77856781e-02  3.72389997e-03]
 [ 1.12935184e+00  2.32457732e-01  4.44420710e-02 ...  1.96801253e-02
   1.60830658e-02 -5.07881160e-03]
 [ 1.15802971e+00  2.66440947e-01  6.56798613e-02 ... -7.14777758e-03
  -2.31167274e-03  1.64495050e-03]]","(98, 19)"
